date,stock_refill,item_id
2021-09-16,106.0,item_7
2021-09-17,187.0,item_7
2021-09-18,291.0,item_7
2021-09-19,161.0,item_7
2021-09-20,313.0,item_7
2021-09-21,142.0,item_7
2021-09-22,137.0,item_7
2021-09-23,108.0,item_7
2021-09-24,260.0,item_7
2021-09-25,127.0,item_7
2021-09-26,120.0,item_7
2021-09-27,9.0,item_7
2021-09-28,227.0,item_7
2021-09-29,215.43037506131805,item_7
2021-09-30,0.0,item_7
2021-10-01,334.0,item_7
2021-10-02,206.0,item_7
2021-10-03,581.0,item_7
2021-10-04,537.0,item_7
2021-10-05,565.0,item_7
2021-10-06,152.0,item_7
2021-10-07,290.0,item_7
2021-10-08,487.0,item_7
2021-10-09,316.0,item_7
2021-10-10,504.0,item_7
2021-10-11,550.0,item_7
2021-10-12,72.0,item_7
2021-10-13,336.0,item_7
2021-10-14,308.0,item_7
2021-10-15,183.0,item_7
2021-10-16,283.0,item_7
2021-10-17,518.0,item_7
2021-10-18,11.0,item_7
2021-10-19,330.0,item_7
2021-10-20,28.0,item_7
2021-10-21,291.0,item_7
2021-10-22,37.0,item_7
2021-10-23,398.0,item_7
2021-10-24,549.0,item_7
2021-10-25,203.0,item_7
2021-10-26,461.0,item_7
2021-10-27,282.0,item_7
2021-10-28,183.0,item_7
2021-10-29,393.4336334699765,item_7
2021-10-30,0.0,item_7
2021-10-31,0.0,item_7
2021-11-01,263.0,item_7
2021-11-02,14.0,item_7
2021-11-03,338.0,item_7
2021-11-04,90.0,item_7
2021-11-05,566.0,item_7
2021-11-06,532.0,item_7
2021-11-07,96.0,item_7
2021-11-08,360.0,item_7
2021-11-09,132.0,item_7
2021-11-10,215.0,item_7
2021-11-11,543.0,item_7
2021-11-12,81.0,item_7
2021-11-13,35.0,item_7
2021-11-14,384.0,item_7
2021-11-15,2.0,item_7
2021-11-16,408.0,item_7
2021-11-17,339.0,item_7
2021-11-18,276.0,item_7
2021-11-19,242.0,item_7
2021-11-20,585.0,item_7
2021-11-21,205.0,item_7
2021-11-22,155.0,item_7
2021-11-23,59.0,item_7
2021-11-24,379.0,item_7
2021-11-25,593.0,item_7
2021-11-26,179.0,item_7
2021-11-27,512.0,item_7
2021-11-28,76.0,item_7
2021-11-29,85.07983569568023,item_7
2021-11-30,0.0,item_7
2021-12-01,294.0,item_7
2021-12-02,202.0,item_7
2021-12-03,53.0,item_7
2021-12-04,231.0,item_7
2021-12-05,252.0,item_7
2021-12-06,288.0,item_7
2021-12-07,425.0,item_7
2021-12-08,303.0,item_7
2021-12-09,59.0,item_7
2021-12-10,220.0,item_7
2021-12-11,0.0,item_7
2021-12-12,47.0,item_7
2021-12-13,187.0,item_7
2021-12-14,407.0,item_7
2021-12-15,295.0,item_7
2021-12-16,406.0,item_7
2021-12-17,379.0,item_7
2021-12-18,358.0,item_7
2021-12-19,158.0,item_7
2021-12-20,296.0,item_7
2021-12-21,69.0,item_7
2021-12-22,78.0,item_7
2021-12-23,286.0,item_7
2021-12-24,40.0,item_7
2021-12-25,280.0,item_7
2021-12-26,287.0,item_7
2021-12-27,73.0,item_7
2021-12-28,432.0,item_7
2021-12-29,6.0,item_7
2021-12-30,5.086091369186761,item_7
2021-12-31,0.0,item_7
2022-01-01,262.0,item_7
2022-01-02,174.0,item_7
2022-01-03,269.0,item_7
2022-01-04,270.0,item_7
2022-01-05,32.0,item_7
2022-01-06,224.0,item_7
2022-01-07,174.0,item_7
2022-01-08,214.0,item_7
2022-01-09,401.0,item_7
2022-01-10,452.0,item_7
2022-01-11,54.0,item_7
2022-01-12,109.0,item_7
2022-01-13,244.0,item_7
2022-01-14,123.0,item_7
2022-01-15,403.0,item_7
2022-01-16,49.0,item_7
2022-01-17,437.0,item_7
2022-01-18,138.0,item_7
2022-01-19,337.0,item_7
2022-01-20,28.0,item_7
2022-01-21,502.0,item_7
2022-01-22,385.0,item_7
2022-01-23,11.0,item_7
2022-01-24,223.0,item_7
2022-01-25,30.0,item_7
2022-01-26,368.0,item_7
2022-01-27,354.0,item_7
2022-01-28,222.0,item_7
2022-01-29,236.81098792384728,item_7
2022-01-30,0.0,item_7
2022-01-31,0.0,item_7
2022-02-01,165.0,item_7
2022-02-02,86.0,item_7
2022-02-03,275.0,item_7
2022-02-04,189.0,item_7
2022-02-05,318.0,item_7
2022-02-06,265.0,item_7
2022-02-07,135.0,item_7
2022-02-08,253.0,item_7
2022-02-09,49.0,item_7
2022-02-10,212.0,item_7
2022-02-11,318.0,item_7
2022-02-12,127.0,item_7
2022-02-13,296.0,item_7
2022-02-14,231.0,item_7
2022-02-15,97.0,item_7
2022-02-16,15.0,item_7
2022-02-17,51.0,item_7
2022-02-18,323.0,item_7
2022-02-19,211.0,item_7
2022-02-20,211.0,item_7
2022-02-21,125.0,item_7
2022-02-22,201.0,item_7
2022-02-23,78.0,item_7
2022-02-24,10.0,item_7
2022-02-25,345.0,item_7
2022-02-26,5.0,item_7
2022-02-27,2.4328161982411984,item_7
2022-02-28,0.0,item_7
2022-03-01,163.0,item_7
2022-03-02,55.0,item_7
2022-03-03,145.0,item_7
2022-03-04,217.0,item_7
2022-03-05,134.0,item_7
2022-03-06,52.0,item_7
2022-03-07,167.0,item_7
2022-03-08,130.0,item_7
2022-03-09,119.0,item_7
2022-03-10,301.0,item_7
2022-03-11,32.0,item_7
2022-03-12,168.0,item_7
2022-03-13,279.0,item_7
2022-03-14,85.0,item_7
2022-03-15,212.0,item_7
2022-03-16,136.0,item_7
2022-03-17,127.0,item_7
2022-03-18,77.0,item_7
2022-03-19,221.0,item_7
2022-03-20,221.0,item_7
2022-03-21,59.0,item_7
2022-03-22,257.0,item_7
2022-03-23,191.0,item_7
2022-03-24,231.0,item_7
2022-03-25,64.0,item_7
2022-03-26,42.0,item_7
2022-03-27,199.0,item_7
2022-03-28,227.0,item_7
2022-03-29,12.0,item_7
2022-03-30,4.396712548594223,item_7
2022-03-31,0.0,item_7
2022-04-01,172.0,item_7
2022-04-02,39.0,item_7
2022-04-03,72.0,item_7
2022-04-04,138.0,item_7
2022-04-05,137.0,item_7
2022-04-06,182.0,item_7
2022-04-07,139.0,item_7
2022-04-08,102.0,item_7
2022-04-09,108.0,item_7
2022-04-10,77.0,item_7
2022-04-11,123.0,item_7
2022-04-12,65.0,item_7
2022-04-13,21.0,item_7
2022-04-14,20.0,item_7
2022-04-15,170.0,item_7
2022-04-16,131.0,item_7
2022-04-17,140.0,item_7
2022-04-18,151.0,item_7
2022-04-19,160.0,item_7
2022-04-20,45.0,item_7
2022-04-21,186.0,item_7
2022-04-22,36.0,item_7
2022-04-23,107.0,item_7
2022-04-24,35.0,item_7
2022-04-25,144.0,item_7
2022-04-26,218.0,item_7
2022-04-27,45.0,item_7
2022-04-28,70.37226422198,item_7
2022-04-29,0.0,item_7
2022-04-30,0.0,item_7
2022-05-01,253.0,item_7
2022-05-02,101.0,item_7
2022-05-03,61.0,item_7
2022-05-04,299.0,item_7
2022-05-05,152.0,item_7
2022-05-06,425.0,item_7
2022-05-07,269.0,item_7
2022-05-08,43.0,item_7
2022-05-09,263.0,item_7
2022-05-10,308.0,item_7
2022-05-11,437.0,item_7
2022-05-12,273.0,item_7
2022-05-13,322.0,item_7
2022-05-14,139.0,item_7
2022-05-15,314.0,item_7
2022-05-16,252.0,item_7
2022-05-17,285.0,item_7
2022-05-18,358.0,item_7
2022-05-19,153.0,item_7
2022-05-20,254.0,item_7
2022-05-21,283.0,item_7
2022-05-22,165.0,item_7
2022-05-23,241.0,item_7
2022-05-24,177.0,item_7
2022-05-25,222.0,item_7
2022-05-26,127.0,item_7
2022-05-27,20.0,item_7
2022-05-28,98.0,item_7
2022-05-29,1.0,item_7
2022-05-30,138.35850317770382,item_7
2022-05-31,0.0,item_7
2022-06-01,601.0,item_7
2022-06-02,584.0,item_7
2022-06-03,252.0,item_7
2022-06-04,245.0,item_7
2022-06-05,534.0,item_7
2022-06-06,92.0,item_7
2022-06-07,276.0,item_7
2022-06-08,645.0,item_7
2022-06-09,316.0,item_7
2022-06-10,539.0,item_7
2022-06-11,581.0,item_7
2022-06-12,259.0,item_7
2022-06-13,2.0,item_7
2022-06-14,414.0,item_7
2022-06-15,384.0,item_7
2022-06-16,552.0,item_7
2022-06-17,374.0,item_7
2022-06-18,290.0,item_7
2022-06-19,500.0,item_7
2022-06-20,15.0,item_7
2022-06-21,161.0,item_7
2022-06-22,83.0,item_7
2022-06-23,491.0,item_7
2022-06-24,357.0,item_7
2022-06-25,6.0,item_7
2022-06-26,537.0,item_7
2022-06-27,184.0,item_7
2022-06-28,1.0,item_7
2022-06-29,445.6740739735833,item_7
2022-06-30,0.0,item_7
2022-07-01,578.0,item_7
2022-07-02,449.0,item_7
2022-07-03,652.0,item_7
2022-07-04,309.0,item_7
2022-07-05,739.0,item_7
2022-07-06,582.0,item_7
2022-07-07,238.0,item_7
2022-07-08,161.0,item_7
2022-07-09,323.0,item_7
2022-07-10,200.0,item_7
2022-07-11,509.0,item_7
2022-07-12,139.0,item_7
2022-07-13,33.0,item_7
2022-07-14,26.0,item_7
2022-07-15,593.0,item_7
2022-07-16,597.0,item_7
2022-07-17,9.0,item_7
2022-07-18,55.0,item_7
2022-07-19,382.0,item_7
2022-07-20,635.0,item_7
2022-07-21,644.0,item_7
2022-07-22,751.0,item_7
2022-07-23,5.0,item_7
2022-07-24,614.0,item_7
2022-07-25,639.0,item_7
2022-07-26,404.0,item_7
2022-07-27,36.0,item_7
2022-07-28,850.0,item_7
2022-07-29,175.63087885067216,item_7
2022-07-30,0.0,item_7
2022-07-31,0.0,item_7
2022-08-01,455.0,item_7
2022-08-02,326.0,item_7
2022-08-03,2.0,item_7
2022-08-04,270.0,item_7
2022-08-05,570.0,item_7
2022-08-06,630.0,item_7
2022-08-07,649.0,item_7
2022-08-08,521.0,item_7
2022-08-09,528.0,item_7
2022-08-10,32.0,item_7
2022-08-11,149.0,item_7
2022-08-12,492.0,item_7
2022-08-13,72.0,item_7
2022-08-14,105.0,item_7
2022-08-15,156.0,item_7
2022-08-16,449.0,item_7
2022-08-17,256.0,item_7
2022-08-18,63.0,item_7
2022-08-19,620.0,item_7
2022-08-20,268.0,item_7
2022-08-21,348.0,item_7
2022-08-22,856.0,item_7
2022-08-23,422.0,item_7
2022-08-24,474.0,item_7
2022-08-25,152.0,item_7
2022-08-26,10.0,item_7
2022-08-27,707.0,item_7
2022-08-28,821.0,item_7
2022-08-29,97.0,item_7
2022-08-30,36.600696408277145,item_7
2022-08-31,0.0,item_7
2022-09-01,334.0,item_7
2022-09-02,174.0,item_7
2022-09-03,304.0,item_7
2022-09-04,18.0,item_7
2022-09-05,180.0,item_7
2022-09-06,360.0,item_7
2022-09-07,347.0,item_7
2022-09-08,125.0,item_7
2022-09-09,257.0,item_7
2022-09-10,712.0,item_7
2022-09-11,415.0,item_7
2022-09-12,248.0,item_7
2022-09-13,44.0,item_7
2022-09-14,705.0,item_7
2022-09-15,624.0,item_7
2022-09-16,838.0,item_7
2022-09-17,525.0,item_7
2022-09-18,416.0,item_7
2022-09-19,198.0,item_7
2022-09-20,396.0,item_7
2022-09-21,690.0,item_7
2022-09-22,40.0,item_7
2022-09-23,147.0,item_7
2022-09-24,268.0,item_7
2022-09-25,154.0,item_7
2022-09-26,241.0,item_7
2022-09-27,1778.0,item_7
2022-09-28,19.368623571790522,item_7
2022-09-29,0.0,item_7
2022-09-30,0.0,item_7
2022-10-01,219.0,item_7
2022-10-02,191.0,item_7
2022-10-03,46.0,item_7
2022-10-04,309.0,item_7
2022-10-05,18.0,item_7
2022-10-06,50.0,item_7
2022-10-07,210.0,item_7
2022-10-08,303.0,item_7
2022-10-09,279.0,item_7
2022-10-10,128.0,item_7
2022-10-11,183.0,item_7
2022-10-12,62.0,item_7
2022-10-13,27.0,item_7
2022-10-14,240.0,item_7
2022-10-15,286.0,item_7
2022-10-16,196.0,item_7
2022-10-17,56.0,item_7
2022-10-18,305.0,item_7
2022-10-19,156.0,item_7
2022-10-20,366.0,item_7
2022-10-21,248.0,item_7
2022-10-22,22.0,item_7
2022-10-23,297.0,item_7
2022-10-24,153.0,item_7
2022-10-25,122.0,item_7
2022-10-26,67.0,item_7
2022-10-27,136.0,item_7
2022-10-28,444.0,item_7
2022-10-29,180.12886904244078,item_7
2022-10-30,0.0,item_7
2022-10-31,0.0,item_7
2022-11-01,458.0,item_7
2022-11-02,204.0,item_7
2022-11-03,39.0,item_7
2022-11-04,11.0,item_7
2022-11-05,420.0,item_7
2022-11-06,231.0,item_7
2022-11-07,342.0,item_7
2022-11-08,399.0,item_7
2022-11-09,104.0,item_7
2022-11-10,241.0,item_7
2022-11-11,339.0,item_7
2022-11-12,6.0,item_7
2022-11-13,445.0,item_7
2022-11-14,293.0,item_7
2022-11-15,234.0,item_7
2022-11-16,171.0,item_7
2022-11-17,373.0,item_7
2022-11-18,388.0,item_7
2022-11-19,104.0,item_7
2022-11-20,380.0,item_7
2022-11-21,33.0,item_7
2022-11-22,168.0,item_7
2022-11-23,199.0,item_7
2022-11-24,63.0,item_7
2022-11-25,390.0,item_7
2022-11-26,231.0,item_7
2022-11-27,49.0,item_7
2022-11-28,505.0,item_7
2022-11-29,44.710416698944755,item_7
2022-11-30,0.0,item_7
2022-12-01,342.0,item_7
2022-12-02,71.0,item_7
2022-12-03,521.0,item_7
2022-12-04,571.0,item_7
2022-12-05,436.0,item_7
2022-12-06,467.0,item_7
2022-12-07,479.0,item_7
2022-12-08,465.0,item_7
2022-12-09,74.0,item_7
2022-12-10,109.0,item_7
2022-12-11,221.0,item_7
2022-12-12,595.0,item_7
2022-12-13,572.0,item_7
2022-12-14,486.0,item_7
2022-12-15,194.0,item_7
2022-12-16,403.0,item_7
2022-12-17,468.0,item_7
2022-12-18,110.0,item_7
2022-12-19,417.0,item_7
2022-12-20,252.0,item_7
2022-12-21,193.0,item_7
2022-12-22,265.0,item_7
2022-12-23,213.0,item_7
2022-12-24,141.0,item_7
2022-12-25,28.0,item_7
2022-12-26,488.0,item_7
2022-12-27,401.0,item_7
2022-12-28,86.0,item_7
2022-12-29,209.1163554463419,item_7
2022-12-30,0.0,item_7
2022-12-31,0.0,item_7
2023-01-01,125.0,item_7
2023-01-02,203.0,item_7
2023-01-03,25.0,item_7
2023-01-04,135.0,item_7
2023-01-05,94.0,item_7
2023-01-06,111.0,item_7
2023-01-07,125.0,item_7
2023-01-08,157.0,item_7
2023-01-09,144.0,item_7
2023-01-10,33.0,item_7
2023-01-11,11.0,item_7
2023-01-12,37.0,item_7
2023-01-13,4.0,item_7
2023-01-14,208.0,item_7
2023-01-15,51.0,item_7
2023-01-16,199.0,item_7
2023-01-17,129.0,item_7
2023-01-18,193.0,item_7
2023-01-19,87.0,item_7
2023-01-20,16.0,item_7
2023-01-21,119.0,item_7
2023-01-22,249.0,item_7
2023-01-23,81.0,item_7
2023-01-24,51.0,item_7
2023-01-25,205.0,item_7
2023-01-26,201.0,item_7
2023-01-27,62.0,item_7
2023-01-28,56.0,item_7
2023-01-29,48.0,item_7
2023-01-30,47.53239797340939,item_7
2023-01-31,0.0,item_7
2023-02-01,394.0,item_7
2023-02-02,117.0,item_7
2023-02-03,323.0,item_7
2023-02-04,393.0,item_7
2023-02-05,208.0,item_7
2023-02-06,132.0,item_7
2023-02-07,154.0,item_7
2023-02-08,192.0,item_7
2023-02-09,173.0,item_7
2023-02-10,294.0,item_7
2023-02-11,335.0,item_7
2023-02-12,112.0,item_7
2023-02-13,320.0,item_7
2023-02-14,270.0,item_7
2023-02-15,210.0,item_7
2023-02-16,97.0,item_7
2023-02-17,94.0,item_7
2023-02-18,61.0,item_7
2023-02-19,325.0,item_7
2023-02-20,187.0,item_7
2023-02-21,32.0,item_7
2023-02-22,149.0,item_7
2023-02-23,286.0,item_7
2023-02-24,126.0,item_7
2023-02-25,171.0,item_7
2023-02-26,206.0,item_7
2023-02-27,96.37571082235081,item_7
2023-02-28,0.0,item_7
2023-03-01,122.0,item_7
2023-03-02,282.0,item_7
2023-03-03,253.0,item_7
2023-03-04,157.0,item_7
2023-03-05,24.0,item_7
2023-03-06,273.0,item_7
2023-03-07,117.0,item_7
2023-03-08,236.0,item_7
2023-03-09,395.0,item_7
2023-03-10,385.0,item_7
2023-03-11,49.0,item_7
2023-03-12,281.0,item_7
2023-03-13,198.0,item_7
2023-03-14,240.0,item_7
2023-03-15,313.0,item_7
2023-03-16,118.0,item_7
2023-03-17,143.0,item_7
2023-03-18,147.0,item_7
2023-03-19,220.0,item_7
2023-03-20,81.0,item_7
2023-03-21,35.0,item_7
2023-03-22,357.0,item_7
2023-03-23,200.0,item_7
2023-03-24,208.0,item_7
2023-03-25,305.0,item_7
2023-03-26,202.0,item_7
2023-03-27,180.0,item_7
2023-03-28,134.0,item_7
2023-03-29,136.9611345307785,item_7
2023-03-30,0.0,item_7
2023-03-31,0.0,item_7
2023-04-01,629.0,item_7
2023-04-02,41.0,item_7
2023-04-03,72.0,item_7
2023-04-04,646.0,item_7
2023-04-05,96.0,item_7
2023-04-06,212.0,item_7
2023-04-07,425.0,item_7
2023-04-08,506.0,item_7
2023-04-09,901.0,item_7
2023-04-10,658.0,item_7
2023-04-11,706.0,item_7
2023-04-12,643.0,item_7
2023-04-13,77.0,item_7
2023-04-14,91.0,item_7
2023-04-15,652.0,item_7
2023-04-16,571.0,item_7
2023-04-17,281.0,item_7
2023-04-18,291.0,item_7
2023-04-19,103.0,item_7
2023-04-20,116.0,item_7
2023-04-21,272.0,item_7
2023-04-22,82.0,item_7
2023-04-23,1153.0,item_7
2023-04-24,1125.0,item_7
2023-04-25,145.0,item_7
2023-04-26,1033.0,item_7
2023-04-27,10.0,item_7
2023-04-28,278.0,item_7
2023-04-29,470.803903156193,item_7
2023-04-30,0.0,item_7
2023-05-01,190.0,item_7
2023-05-02,188.0,item_7
2023-05-03,231.0,item_7
2023-05-04,118.0,item_7
2023-05-05,186.0,item_7
2023-05-06,285.0,item_7
2023-05-07,269.0,item_7
2023-05-08,162.0,item_7
2023-05-09,228.0,item_7
2023-05-10,93.0,item_7
2023-05-11,230.0,item_7
2023-05-12,203.0,item_7
2023-05-13,45.0,item_7
2023-05-14,130.0,item_7
2023-05-15,190.0,item_7
2023-05-16,178.0,item_7
2023-05-17,142.0,item_7
2023-05-18,82.0,item_7
2023-05-19,186.0,item_7
2023-05-20,212.0,item_7
2023-05-21,43.0,item_7
2023-05-22,204.0,item_7
2023-05-23,9.0,item_7
2023-05-24,218.0,item_7
2023-05-25,157.0,item_7
2023-05-26,78.0,item_7
2023-05-27,139.0,item_7
2023-05-28,14.0,item_7
2023-05-29,49.0,item_7
2023-05-30,32.26807993854163,item_7
2023-05-31,0.0,item_7
2023-06-01,865.0,item_7
2023-06-02,494.0,item_7
2023-06-03,86.0,item_7
2023-06-04,784.0,item_7
2023-06-05,872.0,item_7
2023-06-06,501.0,item_7
2023-06-07,38.0,item_7
2023-06-08,433.0,item_7
2023-06-09,492.0,item_7
2023-06-10,473.0,item_7
2023-06-11,741.0,item_7
2023-06-12,402.0,item_7
2023-06-13,1095.0,item_7
2023-06-14,153.0,item_7
2023-06-15,597.0,item_7
2023-06-16,417.0,item_7
2023-06-17,840.0,item_7
2023-06-18,786.0,item_7
2023-06-19,23.0,item_7
2023-06-20,535.0,item_7
2023-06-21,1037.0,item_7
2023-06-22,338.0,item_7
2023-06-23,297.0,item_7
2023-06-24,897.0,item_7
2023-06-25,1005.0,item_7
2023-06-26,641.0,item_7
2023-06-27,340.0,item_7
2023-06-28,84.0,item_7
2023-06-29,319.60678119410295,item_7
2023-06-30,0.0,item_7
2023-07-01,163.0,item_7
2023-07-02,159.0,item_7
2023-07-03,39.0,item_7
2023-07-04,191.0,item_7
2023-07-05,74.0,item_7
2023-07-06,19.0,item_7
2023-07-07,39.0,item_7
2023-07-08,187.0,item_7
2023-07-09,130.0,item_7
2023-07-10,53.0,item_7
2023-07-11,219.0,item_7
2023-07-12,21.0,item_7
2023-07-13,100.0,item_7
2023-07-14,18.0,item_7
2023-07-15,105.0,item_7
2023-07-16,241.0,item_7
2023-07-17,172.0,item_7
2023-07-18,31.0,item_7
2023-07-19,206.0,item_7
2023-07-20,178.0,item_7
2023-07-21,104.0,item_7
2023-07-22,61.0,item_7
2023-07-23,178.0,item_7
2023-07-24,27.0,item_7
2023-07-25,219.0,item_7
2023-07-26,131.0,item_7
2023-07-27,95.0,item_7
2023-07-28,63.0,item_7
2023-07-29,62.0,item_7
2023-07-30,49.75950982380891,item_7
2023-07-31,0.0,item_7
2023-08-01,588.0,item_7
2023-08-02,12.0,item_7
2023-08-03,510.0,item_7
2023-08-04,132.0,item_7
2023-08-05,578.0,item_7
2023-08-06,402.0,item_7
2023-08-07,428.0,item_7
2023-08-08,25.0,item_7
2023-08-09,506.0,item_7
2023-08-10,11.0,item_7
2023-08-11,507.0,item_7
2023-08-12,306.0,item_7
2023-08-13,304.0,item_7
2023-08-14,200.0,item_7
2023-08-15,27.0,item_7
2023-08-16,307.0,item_7
2023-08-17,193.0,item_7
2023-08-18,215.0,item_7
2023-08-19,526.0,item_7
2023-08-20,148.0,item_7
2023-08-21,437.0,item_7
2023-08-22,388.0,item_7
2023-08-23,169.0,item_7
2023-08-24,473.0,item_7
2023-08-25,88.0,item_7
2023-08-26,309.0,item_7
2023-08-27,139.0,item_7
2023-08-28,658.0,item_7
2023-08-29,84.78460983885452,item_7
2023-08-30,0.0,item_7
2023-08-31,0.0,item_7
2023-09-01,157.0,item_7
2023-09-02,385.0,item_7
2023-09-03,516.0,item_7
2023-09-04,10.0,item_7
2023-09-05,586.0,item_7
2023-09-06,186.0,item_7
2023-09-07,12.0,item_7
2023-09-08,550.0,item_7
2023-09-09,518.0,item_7
2023-09-10,183.0,item_7
2023-09-11,369.0,item_7
2023-09-12,360.0,item_7
2023-09-13,257.0,item_7
2023-09-14,395.0,item_7
2023-09-15,222.0,item_7
2023-09-16,322.0,item_7
2023-09-17,162.0,item_7
2023-09-18,297.0,item_7
2023-09-19,537.0,item_7
2023-09-20,496.0,item_7
2023-09-21,224.0,item_7
2023-09-22,356.0,item_7
2023-09-23,214.0,item_7
2023-09-24,201.0,item_7
2023-09-25,93.0,item_7
2023-09-26,200.0,item_7
2023-09-27,78.0,item_7
2023-09-28,335.0,item_7
2023-09-29,58.780545513436664,item_7
2023-09-30,0.0,item_7
2023-10-01,106.0,item_7
2023-10-02,252.0,item_7
2023-10-03,387.0,item_7
2023-10-04,10.0,item_7
2023-10-05,426.0,item_7
2023-10-06,193.0,item_7
2023-10-07,636.0,item_7
2023-10-08,267.0,item_7
2023-10-09,469.0,item_7
2023-10-10,606.0,item_7
2023-10-11,61.0,item_7
2023-10-12,580.0,item_7
2023-10-13,92.0,item_7
2023-10-14,102.0,item_7
2023-10-15,665.0,item_7
2023-10-16,576.0,item_7
2023-10-17,382.0,item_7
2023-10-18,199.0,item_7
2023-10-19,362.0,item_7
2023-10-20,379.0,item_7
2023-10-21,621.0,item_7
2023-10-22,39.0,item_7
2023-10-23,459.0,item_7
2023-10-24,400.0,item_7
2023-10-25,236.0,item_7
2023-10-26,261.0,item_7
2023-10-27,95.0,item_7
2023-10-28,623.0,item_7
2023-10-29,110.36193131905748,item_7
2023-10-30,0.0,item_7
2023-10-31,0.0,item_7
2023-11-01,297.0,item_7
2023-11-02,289.0,item_7
2023-11-03,59.0,item_7
2023-11-04,138.0,item_7
2023-11-05,106.0,item_7
2023-11-06,140.0,item_7
2023-11-07,4.0,item_7
2023-11-08,277.0,item_7
2023-11-09,259.0,item_7
2023-11-10,109.0,item_7
2023-11-11,169.0,item_7
2023-11-12,49.0,item_7
2023-11-13,119.0,item_7
2023-11-14,5.0,item_7
2023-11-15,256.0,item_7
2023-11-16,273.0,item_7
2023-11-17,104.0,item_7
2023-11-18,124.0,item_7
2023-11-19,71.0,item_7
2023-11-20,80.0,item_7
2023-11-21,277.0,item_7
2023-11-22,61.0,item_7
2023-11-23,134.0,item_7
2023-11-24,296.0,item_7
2023-11-25,179.0,item_7
2023-11-26,278.0,item_7
2023-11-27,31.0,item_7
2023-11-28,2.0,item_7
2023-11-29,133.41416957660113,item_7
2023-11-30,0.0,item_7
2023-12-01,78.0,item_7
2023-12-02,192.0,item_7
2023-12-03,273.0,item_7
2023-12-04,123.0,item_7
2023-12-05,172.0,item_7
2023-12-06,136.0,item_7
2023-12-07,357.0,item_7
2023-12-08,336.0,item_7
2023-12-09,333.0,item_7
2023-12-10,48.0,item_7
2023-12-11,49.0,item_7
2023-12-12,157.0,item_7
2023-12-13,80.0,item_7
2023-12-14,397.0,item_7
2023-12-15,198.0,item_7
2023-12-16,263.0,item_7
2023-12-17,476.0,item_7
2023-12-18,183.0,item_7
2023-12-19,431.0,item_7
2023-12-20,379.0,item_7
2023-12-21,306.0,item_7
2023-12-22,254.0,item_7
2023-12-23,197.0,item_7
2023-12-24,246.0,item_7
2023-12-25,223.0,item_7
2023-12-26,134.0,item_7
2023-12-27,30.0,item_7
2023-12-28,207.0,item_7
2023-12-29,107.0,item_7
2023-12-30,1.2595064226770774,item_7
2023-12-31,0.0,item_7
2019-10-01,86.0,item_8
2019-10-02,263.0,item_8
2019-10-03,121.0,item_8
2019-10-04,65.0,item_8
2019-10-05,83.0,item_8
2019-10-06,187.0,item_8
2019-10-07,43.0,item_8
2019-10-08,79.0,item_8
2019-10-09,256.0,item_8
2019-10-10,87.0,item_8
2019-10-11,129.0,item_8
2019-10-12,264.0,item_8
2019-10-13,115.0,item_8
2019-10-14,211.0,item_8
2019-10-15,169.0,item_8
2019-10-16,204.0,item_8
2019-10-17,42.0,item_8
2019-10-18,258.0,item_8
2019-10-19,152.0,item_8
2019-10-20,296.0,item_8
2019-10-21,182.0,item_8
2019-10-22,238.0,item_8
2019-10-23,244.0,item_8
2019-10-24,142.0,item_8
2019-10-25,196.0,item_8
2019-10-26,34.0,item_8
2019-10-27,113.0,item_8
2019-10-28,90.0,item_8
2019-10-29,122.0,item_8
2019-10-30,56.59634266865942,item_8
2019-10-31,0.0,item_8
2019-11-01,24.0,item_8
2019-11-02,23.0,item_8
2019-11-03,7.0,item_8
2019-11-04,24.0,item_8
2019-11-05,29.0,item_8
2019-11-06,20.0,item_8
2019-11-07,9.0,item_8
2019-11-08,23.0,item_8
2019-11-09,1.0,item_8
2019-11-10,21.0,item_8
2019-11-11,6.0,item_8
2019-11-12,3.0,item_8
2019-11-13,8.0,item_8
2019-11-14,27.0,item_8
2019-11-15,6.0,item_8
2019-11-16,6.0,item_8
2019-11-17,27.0,item_8
2019-11-18,28.0,item_8
2019-11-19,4.0,item_8
2019-11-20,6.0,item_8
2019-11-21,20.0,item_8
2019-11-22,21.0,item_8
2019-11-23,11.0,item_8
2019-11-24,2.0,item_8
2019-11-25,14.0,item_8
2019-11-26,38.0,item_8
2019-11-27,10.0,item_8
2019-11-28,21.76508107682639,item_8
2019-11-29,0.0,item_8
2019-11-30,0.0,item_8
2019-12-01,223.0,item_8
2019-12-02,367.0,item_8
2019-12-03,84.0,item_8
2019-12-04,66.0,item_8
2019-12-05,261.0,item_8
2019-12-06,24.0,item_8
2019-12-07,44.0,item_8
2019-12-08,154.0,item_8
2019-12-09,314.0,item_8
2019-12-10,201.0,item_8
2019-12-11,91.0,item_8
2019-12-12,415.0,item_8
2019-12-13,360.0,item_8
2019-12-14,179.0,item_8
2019-12-15,290.0,item_8
2019-12-16,271.0,item_8
2019-12-17,412.0,item_8
2019-12-18,355.0,item_8
2019-12-19,244.0,item_8
2019-12-20,64.0,item_8
2019-12-21,222.0,item_8
2019-12-22,33.0,item_8
2019-12-23,487.0,item_8
2019-12-24,338.0,item_8
2019-12-25,52.0,item_8
2019-12-26,448.0,item_8
